date,model,denomination_code,denomination,denomination_value,actual_value_rm_million,forecast_value_rm_million,actual_quantity_million_notes,forecast_quantity_million_notes,error_value_rm_million,absolute_error_value_rm_million,percentage_error
2023-09-01,ARIMA,note_100,RM100,100,70231.32715,56098.00909178345,702.3132714999999,560.9800909178346,14133.318058216544,14133.318058216544,0.2012395127893656
2023-10-01,ARIMA,note_100,RM100,100,70589.81095,56098.00909178345,705.8981095,560.9800909178346,14491.801858216546,14491.801858216546,0.20529594375144797
2023-11-01,ARIMA,note_100,RM100,100,71187.89835,56098.00909178345,711.8789835,560.9800909178346,15089.88925821655,15089.88925821655,0.21197267524356617
2023-12-01,ARIMA,note_100,RM100,100,72345.3796,56098.00909178345,723.453796,560.9800909178346,16247.370508216547,16247.370508216547,0.22458062419533628
2024-01-01,ARIMA,note_100,RM100,100,74512.58595,56098.00909178345,745.1258594999999,560.9800909178346,18414.57685821654,18414.57685821654,0.24713377778316847
2024-02-01,ARIMA,note_100,RM100,100,75090.48425,56098.00909178345,750.9048425,560.9800909178346,18992.47515821654,18992.47515821654,0.2529278556119651
2024-03-01,ARIMA,note_100,RM100,100,74918.3598,56098.00909178345,749.1835980000001,560.9800909178346,18820.350708216552,18820.350708216552,0.2512114621630645
2024-04-01,ARIMA,note_100,RM100,100,74451.0135,56098.00909178345,744.510135,560.9800909178346,18353.004408216548,18353.004408216548,0.2465111426349696
2024-05-01,ARIMA,note_100,RM100,100,74604.4873,56098.00909178345,746.0448729999999,560.9800909178346,18506.47820821654,18506.47820821654,0.24806119414504094
2024-06-01,ARIMA,note_100,RM100,100,75309.56745,56098.00909178345,753.0956745,560.9800909178346,19211.55835821655,19211.55835821655,0.25510116454953224
2024-07-01,ARIMA,note_100,RM100,100,75185.92355,56098.00909178345,751.8592355000001,560.9800909178346,19087.914458216554,19087.914458216554,0.25387617198746976
2024-08-01,ARIMA,note_100,RM100,100,75489.1039,56098.00909178345,754.891039,560.9800909178346,19391.09480821655,19391.09480821655,0.2568727644972952
2024-09-01,ARIMA,note_100,RM100,100,75674.5579,56098.00909178345,756.745579,560.9800909178346,19576.548808216547,19576.548808216547,0.25869393031784793
2024-10-01,ARIMA,note_100,RM100,100,76031.7128,56098.00909178345,760.3171279999999,560.9800909178346,19933.70370821654,19933.70370821654,0.2621761758892868
2024-11-01,ARIMA,note_100,RM100,100,76447.51985,56098.00909178345,764.4751984999999,560.9800909178346,20349.510758216544,20349.510758216544,0.2661892864300233
2024-12-01,ARIMA,note_100,RM100,100,78549.52965,56098.00909178345,785.4952965,560.9800909178346,22451.520558216544,22451.520558216544,0.2858262889447683
2025-01-01,ARIMA,note_100,RM100,100,81008.8851,56098.00909178345,810.088851,560.9800909178346,24910.876008216546,24910.876008216546,0.3075079477697508
2025-02-01,ARIMA,note_100,RM100,100,79939.96695,56098.00909178345,799.3996695000001,560.9800909178346,23841.95785821655,23841.95785821655,0.29824828265351877
2025-03-01,ARIMA,note_100,RM100,100,81349.82945,56098.00909178345,813.4982945,560.9800909178346,25251.82035821655,25251.82035821655,0.3104102433765649
2025-04-01,ARIMA,note_100,RM100,100,80118.70615,56098.00909178345,801.1870615,560.9800909178346,24020.697058216545,24020.697058216545,0.29981384139235184
2025-05-01,ARIMA,note_100,RM100,100,80078.54775,56098.00909178345,800.7854775,560.9800909178346,23980.538658216545,23980.538658216545,0.2994627067049495
2025-06-01,ARIMA,note_100,RM100,100,80207.7731,56098.00909178345,802.0777310000001,560.9800909178346,24109.764008216553,24109.764008216553,0.30059136510569134
2025-07-01,ARIMA,note_100,RM100,100,80727.15225,56098.00909178345,807.2715225,560.9800909178346,24629.143158216546,24629.143158216546,0.3050911926379336
2025-08-01,ARIMA,note_100,RM100,100,81351.1581,56098.00909178345,813.511581,560.9800909178346,25253.149008216547,25253.149008216547,0.3104215059504672
2025-09-01,ARIMA,note_100,RM100,100,81470.1778,56098.00909178345,814.7017780000001,560.9800909178346,25372.16870821655,25372.16870821655,0.3114289104720298
2025-10-01,ARIMA,note_100,RM100,100,82620.54945,56098.00909178345,826.2054945000001,560.9800909178346,26522.540358216553,26522.540358216553,0.32101626695507957
2025-11-01,ARIMA,note_100,RM100,100,82934.2465,56098.00909178345,829.342465,560.9800909178346,26836.23740821654,26836.23740821654,0.3235845087013185
2025-12-01,ARIMA,note_100,RM100,100,84504.34095,56098.00909178345,845.0434094999999,560.9800909178346,28406.331858216545,28406.331858216545,0.3361523389079404
2026-01-01,ARIMA,note_100,RM100,100,86348.4185,56098.00909178345,863.484185,560.9800909178346,30250.409408216547,30250.409408216547,0.3503296288885308
2026-02-01,ARIMA,note_100,RM100,100,87760.3863,56098.00909178345,877.6038629999999,560.9800909178346,31662.377208216545,31662.377208216545,0.3607821084558802
2021-02-01,Auto-ARIMA (seasonal),note_1,RM1,1,2790.016779,2747.4802895329653,2790.016779,2747.4802895329653,42.5364894670347,42.5364894670347,0.015245961883526973
2021-03-01,Auto-ARIMA (seasonal),note_1,RM1,1,2775.8663245,2732.035398236649,2775.8663245,2732.035398236649,43.83092626335065,43.83092626335065,0.015789998919074625
2021-04-01,Auto-ARIMA (seasonal),note_1,RM1,1,3001.723709,2889.2650887498726,3001.723709,2889.2650887498726,112.4586202501273,112.4586202501273,0.03746468068095181
2021-05-01,Auto-ARIMA (seasonal),note_1,RM1,1,3012.6662655,2904.5274159003147,3012.6662655,2904.5274159003147,108.13884959968527,108.13884959968527,0.03589473246275352
2021-06-01,Auto-ARIMA (seasonal),note_1,RM1,1,2983.81815,2841.0113062006076,2983.81815,2841.0113062006076,142.80684379939248,142.80684379939248,0.0478604380764265
2021-07-01,Auto-ARIMA (seasonal),note_1,RM1,1,2958.804983,2827.124617445555,2958.804983,2827.124617445555,131.68036555444496,131.68036555444496,0.04450457745982678
2021-08-01,Auto-ARIMA (seasonal),note_1,RM1,1,2942.0285525,2813.690024779645,2942.0285525,2813.690024779645,128.33852772035516,128.33852772035516,0.04362246165534288
2021-09-01,Auto-ARIMA (seasonal),note_1,RM1,1,2920.5891615,2805.9617546868176,2920.5891615,2805.9617546868176,114.62740681318246,114.62740681318246,0.0392480422526496
2021-10-01,Auto-ARIMA (seasonal),note_1,RM1,1,2911.937547,2800.0796408804003,2911.937547,2800.0796408804003,111.85790611959965,111.85790611959965,0.03841356633312426
2021-11-01,Auto-ARIMA (seasonal),note_1,RM1,1,2909.622096,2802.5157244032735,2909.622096,2802.5157244032735,107.1063715967266,107.1063715967266,0.036811093696315744
2021-12-01,Auto-ARIMA (seasonal),note_1,RM1,1,2948.8807235,2789.7320903988652,2948.8807235,2789.7320903988652,159.1486331011347,159.1486331011347,0.05396916593908302
2022-01-01,Auto-ARIMA (seasonal),note_1,RM1,1,3042.8366285,2893.067192480514,3042.8366285,2893.067192480514,149.76943601948597,149.76943601948597,0.04922033428173778
2022-02-01,Auto-ARIMA (seasonal),note_1,RM1,1,3020.4277965,2853.338945223477,3020.4277965,2853.338945223477,167.0888512765232,167.0888512765232,0.055319597929187975
2022-03-01,Auto-ARIMA (seasonal),note_1,RM1,1,3078.1107755,2847.131500360717,3078.1107755,2847.131500360717,230.9792751392829,230.9792751392829,0.07503929909792258
2022-04-01,Auto-ARIMA (seasonal),note_1,RM1,1,3267.546536,2981.184916915921,3267.546536,2981.184916915921,286.36161908407894,286.36161908407894,0.08763811499824312
2022-05-01,Auto-ARIMA (seasonal),note_1,RM1,1,3264.704689,2970.6229634125534,3264.704689,2970.6229634125534,294.0817255874467,294.0817255874467,0.09007912004363428
2022-06-01,Auto-ARIMA (seasonal),note_1,RM1,1,3225.588322,2917.0983015108445,3225.588322,2917.0983015108445,308.49002048915554,308.49002048915554,0.09563837343566484
2022-07-01,Auto-ARIMA (seasonal),note_1,RM1,1,3184.3508815,2916.5240319772015,3184.3508815,2916.5240319772015,267.8268495227985,267.8268495227985,0.08410720410202964
2022-08-01,Auto-ARIMA (seasonal),note_1,RM1,1,3124.370902,2913.260511039529,3124.370902,2913.260511039529,211.11039096047125,211.11039096047125,0.06756892750003957
2022-09-01,Auto-ARIMA (seasonal),note_1,RM1,1,3079.5521745,2914.5156152631153,3079.5521745,2914.5156152631153,165.03655923688484,165.03655923688484,0.05359109048499248
2022-10-01,Auto-ARIMA (seasonal),note_1,RM1,1,3053.5370025,2914.7783376295342,3053.5370025,2914.7783376295342,138.75866487046596,138.75866487046596,0.04544194642372471
2022-11-01,Auto-ARIMA (seasonal),note_1,RM1,1,3033.295173,2921.34646438031,3033.295173,2921.34646438031,111.94870861969002,111.94870861969002,0.036906631974418146
2022-12-01,Auto-ARIMA (seasonal),note_1,RM1,1,3111.135887,2907.429586752206,3111.135887,2907.429586752206,203.70630024779393,203.70630024779393,0.06547650364581904
2023-01-01,Auto-ARIMA (seasonal),note_1,RM1,1,3155.381271,2989.730971436475,3155.381271,2989.730971436475,165.6502995635251,165.6502995635251,0.052497712744243856
2023-02-01,Auto-ARIMA (seasonal),note_1,RM1,1,3117.67962,2961.5443892166268,3117.67962,2961.5443892166268,156.13523078337312,156.13523078337312,0.05008058871147675
2023-03-01,Auto-ARIMA (seasonal),note_1,RM1,1,3343.8096755,2960.8629835065126,3343.8096755,2960.8629835065126,382.94669199348755,382.94669199348755,0.11452406959622351
2023-04-01,Auto-ARIMA (seasonal),note_1,RM1,1,3462.6475035,3066.974503681674,3462.6475035,3066.974503681674,395.67299981832593,395.67299981832593,0.11426892267214168
2023-05-01,Auto-ARIMA (seasonal),note_1,RM1,1,3421.424783,3051.6130366832213,3421.424783,3051.6130366832213,369.8117463167787,369.8117463167787,0.10808706014940288
2023-06-01,Auto-ARIMA (seasonal),note_1,RM1,1,3353.004177,3011.6936343871344,3353.004177,3011.6936343871344,341.31054261286545,341.31054261286545,0.10179245971540747
2023-07-01,Auto-ARIMA (seasonal),note_1,RM1,1,3267.7879585,3016.9938974436564,3267.7879585,3016.9938974436564,250.7940610563437,250.7940610563437,0.07674734843305583
2023-08-01,Auto-ARIMA (seasonal),note_1,RM1,1,3143.709253,3019.0602384411454,3143.709253,3019.0602384411454,124.64901455885456,124.64901455885456,0.0396502998615103
2023-09-01,Auto-ARIMA (seasonal),note_1,RM1,1,3068.301169,3024.5225176876074,3068.301169,3024.5225176876074,43.77865131239241,43.77865131239241,0.01426804244469276
2023-10-01,Auto-ARIMA (seasonal),note_1,RM1,1,3029.932712,3028.262227274356,3029.932712,3028.262227274356,1.670484725643746,1.670484725643746,0.0005513273344413947
2023-11-01,Auto-ARIMA (seasonal),note_1,RM1,1,3006.4198215,3036.628143085224,3006.4198215,3036.628143085224,-30.208321585223985,30.208321585223985,0.010047938537789469
2023-12-01,Auto-ARIMA (seasonal),note_1,RM1,1,3029.565142,3026.245963553825,3029.565142,3026.245963553825,3.3191784461751013,3.3191784461751013,0.0010955956682231662
2024-01-01,Auto-ARIMA (seasonal),note_1,RM1,1,3127.3013885,3089.8612625741557,3127.3013885,3089.8612625741557,37.44012592584431,37.44012592584431,0.011972023567514978
2024-02-01,Auto-ARIMA (seasonal),note_1,RM1,1,3093.8765985,3071.568426956918,3093.8765985,3071.568426956918,22.308171543082153,22.308171543082153,0.007210427059016444
2024-03-01,Auto-ARIMA (seasonal),note_1,RM1,1,3448.5535915,3074.3257423624423,3448.5535915,3074.3257423624423,374.22784913755777,374.22784913755777,0.10851733609706839
2024-04-01,Auto-ARIMA (seasonal),note_1,RM1,1,3469.021618,3155.6273672373004,3469.021618,3155.6273672373004,313.3942507626998,313.3942507626998,0.09034081803830944
2024-05-01,Auto-ARIMA (seasonal),note_1,RM1,1,3375.5473775,3142.8850783710573,3375.5473775,3142.8850783710573,232.66229912894278,232.66229912894278,0.06892579872520031
2024-06-01,Auto-ARIMA (seasonal),note_1,RM1,1,3313.687856,3115.4546764009037,3313.687856,3115.4546764009037,198.23317959909627,198.23317959909627,0.059822526506279436
2024-07-01,Auto-ARIMA (seasonal),note_1,RM1,1,3232.286078,3123.3117943137872,3232.286078,3123.3117943137872,108.97428368621286,108.97428368621286,0.033714306548522296
2024-08-01,Auto-ARIMA (seasonal),note_1,RM1,1,3183.07128,3128.299493557605,3183.07128,3128.299493557605,54.771786442395296,54.771786442395296,0.017207213293192507
2024-09-01,Auto-ARIMA (seasonal),note_1,RM1,1,3158.28922,3135.7664455476042,3158.28922,3135.7664455476042,22.52277445239588,22.52277445239588,0.007131321067674694
2024-10-01,Auto-ARIMA (seasonal),note_1,RM1,1,3127.9969355,3141.5663353936393,3127.9969355,3141.5663353936393,-13.569399893639456,13.569399893639456,0.0043380476942412455
2024-11-01,Auto-ARIMA (seasonal),note_1,RM1,1,3109.9682245,3150.6964529132238,3109.9682245,3150.6964529132238,-40.72822841322386,40.72822841322386,0.013096027185220478
2024-12-01,Auto-ARIMA (seasonal),note_1,RM1,1,3155.541517,3144.733761216685,3155.541517,3144.733761216685,10.807755783315315,10.807755783315315,0.0034250082672308934
2025-01-01,Auto-ARIMA (seasonal),note_1,RM1,1,3211.267151,3193.5003486229666,3211.267151,3193.5003486229666,17.7668023770334,17.7668023770334,0.005532645383147508
2025-02-01,Auto-ARIMA (seasonal),note_1,RM1,1,3330.2800305,3182.9419199652843,3330.2800305,3182.9419199652843,147.33811053471572,147.33811053471572,0.04424195838948557
2025-03-01,Auto-ARIMA (seasonal),note_1,RM1,1,3523.4432705,3187.910223190763,3523.4432705,3187.910223190763,335.53304730923674,335.53304730923674,0.09522873551519459
2025-04-01,Auto-ARIMA (seasonal),note_1,RM1,1,3509.8866375,3249.501722991286,3509.8866375,3249.501722991286,260.3849145087138,260.3849145087138,0.07418613231741841
2025-05-01,Auto-ARIMA (seasonal),note_1,RM1,1,3438.3736465,3241.281736671428,3438.3736465,3241.281736671428,197.09190982857217,197.09190982857217,0.05732126001756574
2025-06-01,Auto-ARIMA (seasonal),note_1,RM1,1,3383.6197155,3223.9182305898607,3383.6197155,3223.9182305898607,159.70148491013924,159.70148491013924,0.047198414224436575
2025-07-01,Auto-ARIMA (seasonal),note_1,RM1,1,3318.2309045,3232.863049633779,3318.2309045,3232.863049633779,85.36785486622102,85.36785486622102,0.02572691814498198
2025-08-01,Auto-ARIMA (seasonal),note_1,RM1,1,3261.222365,3239.5289825121345,3261.222365,3239.5289825121345,21.69338248786562,21.69338248786562,0.0066519176124519245
2025-09-01,Auto-ARIMA (seasonal),note_1,RM1,1,3233.2349375,3247.9743458827397,3233.2349375,3247.9743458827397,-14.739408382739839,14.739408382739839,0.004558718641750369
2025-10-01,Auto-ARIMA (seasonal),note_1,RM1,1,3217.2711135,3255.04650055276,3217.2711135,3255.04650055276,-37.775387052759925,37.775387052759925,0.011741437298911653
2025-11-01,Auto-ARIMA (seasonal),note_1,RM1,1,3201.43262,3264.488485489537,3201.43262,3264.488485489537,-63.055865489537155,63.055865489537155,0.019696140126646538
2025-12-01,Auto-ARIMA (seasonal),note_1,RM1,1,3245.5476715,3262.491384137558,3245.5476715,3262.491384137558,-16.943712637557837,16.943712637557837,0.005220601991566784
2026-01-01,Auto-ARIMA (seasonal),note_1,RM1,1,3423.6235415,3300.079884562931,3423.6235415,3300.079884562931,123.54365693706904,123.54365693706904,0.03608564301521907
2026-02-01,Auto-ARIMA (seasonal),note_1,RM1,1,3564.366069,3295.293330074392,3564.366069,3295.293330074392,269.07273892560806,269.07273892560806,0.07548964772888708
2021-02-01,Auto-ARIMA (seasonal),note_5,RM5,5,2732.4145775,2695.039927584173,546.4829155,539.0079855168345,37.374649915827376,37.374649915827376,0.01367825008093135
2021-03-01,Auto-ARIMA (seasonal),note_5,RM5,5,2691.967875,2652.971752600436,538.3935749999999,530.5943505200872,38.996122399563774,38.996122399563774,0.014486102438931883
2021-04-01,Auto-ARIMA (seasonal),note_5,RM5,5,2898.37506,2744.1002182730504,579.6750119999999,548.8200436546101,154.2748417269495,154.2748417269495,0.053228046244280576
2021-05-01,Auto-ARIMA (seasonal),note_5,RM5,5,2894.997075,2805.206457287668,578.999415,561.0412914575336,89.79061771233228,89.79061771233228,0.031015788750782165
2021-06-01,Auto-ARIMA (seasonal),note_5,RM5,5,2848.26866,2739.833142734932,569.653732,547.9666285469864,108.43551726506803,108.43551726506803,0.03807067738654542
2021-07-01,Auto-ARIMA (seasonal),note_5,RM5,5,2808.536295,2696.0095942987537,561.707259,539.2019188597508,112.52670070124623,112.52670070124623,0.04006595923348971
2021-08-01,Auto-ARIMA (seasonal),note_5,RM5,5,2776.11333,2661.978699096593,555.222666,532.3957398193186,114.13463090340701,114.13463090340701,0.04111310214536775
2021-09-01,Auto-ARIMA (seasonal),note_5,RM5,5,2748.2739975,2636.02392699864,549.6547995,527.204785399728,112.25007050135991,112.25007050135991,0.04084384257300019
2021-10-01,Auto-ARIMA (seasonal),note_5,RM5,5,2734.5997,2621.186903666477,546.91994,524.2373807332954,113.41279633352315,113.41279633352315,0.04147327169439942
2021-11-01,Auto-ARIMA (seasonal),note_5,RM5,5,2727.0057325,2609.5503781582847,545.4011465,521.9100756316569,117.45535434171506,117.45535434171506,0.04307117984458255
2021-12-01,Auto-ARIMA (seasonal),note_5,RM5,5,2821.61233,2614.550522632561,564.322466,522.9101045265122,207.0618073674391,207.0618073674391,0.07338421553021747
2022-01-01,Auto-ARIMA (seasonal),note_5,RM5,5,2997.88893,2810.8871957543984,599.5777860000001,562.1774391508796,187.0017342456017,187.0017342456017,0.06237780605354239
2022-02-01,Auto-ARIMA (seasonal),note_5,RM5,5,2967.83837,2762.039991100426,593.567674,552.4079982200852,205.7983788995739,205.7983788995739,0.06934285269031477
2022-03-01,Auto-ARIMA (seasonal),note_5,RM5,5,3003.223285,2727.0944028521876,600.644657,545.4188805704375,276.1288821478124,276.1288821478124,0.09194417329106863
2022-04-01,Auto-ARIMA (seasonal),note_5,RM5,5,3184.461155,2802.7895208690284,636.892231,560.5579041738057,381.6716341309716,381.6716341309716,0.11985438526442682
2022-05-01,Auto-ARIMA (seasonal),note_5,RM5,5,3179.3609325,2853.5526207785692,635.8721865,570.7105241557139,325.808311721431,325.808311721431,0.10247603799586254
2022-06-01,Auto-ARIMA (seasonal),note_5,RM5,5,3123.77415,2799.2465011640406,624.7548300000001,559.8493002328081,324.52764883595955,324.52764883595955,0.10388960060891711
2022-07-01,Auto-ARIMA (seasonal),note_5,RM5,5,3058.8396225,2762.8404218917135,611.7679245,552.5680843783427,295.9992006082866,295.9992006082866,0.09676846031122267
